Price,Quantity,Type,Timestamp
37887000,0.0544,1,2022.5.22 0:12
37891000,0.4184,1,2022.5.22 0:12
37892000,0.0302,1,2022.5.22 0:12
37897000,0.084,1,2022.5.22 0:12
37878000,0.0003,0,2022.5.22 0:12
37877000,0.0003,0,2022.5.22 0:12
37876000,0.0025,0,2022.5.22 0:12
37875000,0.0082,0,2022.5.22 0:12
37874000,0.0003,0,2022.5.22 0:12
37879000,0.7761,1,2022.5.22 0:12
37882000,0.3627,1,2022.5.22 0:12
37883000,0.0305,1,2022.5.22 0:12
37886000,0.1628,1,2022.5.22 0:12
37891000,0.4184,1,2022.5.22 0:12
37859000,0.1079,0,2022.5.22 0:13
37857000,0.1626,0,2022.5.22 0:13
37855000,0.0531,0,2022.5.22 0:13
37854000,0.0003,0,2022.5.22 0:13
37852000,0.3739,0,2022.5.22 0:13
37873000,0.0001,1,2022.5.22 0:13
37876000,0.4061,1,2022.5.22 0:13
37877000,0.0936,1,2022.5.22 0:13
37878000,0.001,1,2022.5.22 0:13
37879000,0.0533,1,2022.5.22 0:13
37878000,0.2168,0,2022.5.22 0:13
37876000,0.2647,0,2022.5.22 0:13
37863000,0.1803,0,2022.5.22 0:13
37861000,0.4801,0,2022.5.22 0:13
37860000,0.0563,0,2022.5.22 0:13
37879000,0.0533,1,2022.5.22 0:13
37882000,0.3627,1,2022.5.22 0:13
37883000,0.0305,1,2022.5.22 0:13
37884000,0.0478,1,2022.5.22 0:13
37889000,0.564,1,2022.5.22 0:13
37871000,0.0319,0,2022.5.22 0:13
37863000,0.2112,0,2022.5.22 0:13
37861000,0.4801,0,2022.5.22 0:13
37860000,0.0563,0,2022.5.22 0:13
37859000,0.0995,0,2022.5.22 0:13
37883000,0.0305,1,2022.5.22 0:13
37884000,0.0478,1,2022.5.22 0:13
37888000,0.5519,1,2022.5.22 0:13
37889000,0.408,1,2022.5.22 0:13
37894000,0.1647,1,2022.5.22 0:13
37857000,0.0315,0,2022.5.22 0:13
37855000,0.0003,0,2022.5.22 0:13
37854000,0.0003,0,2022.5.22 0:13
37852000,0.3739,0,2022.5.22 0:13
37851000,0.0521,0,2022.5.22 0:13
37861000,0.0036,1,2022.5.22 0:13
37872000,0.0478,1,2022.5.22 0:13
37874000,0.0308,1,2022.5.22 0:13
37880000,0.7168,1,2022.5.22 0:13
37881000,0.5178,1,2022.5.22 0:13
37851000,0.0019,0,2022.5.22 0:13
37850000,0.0028,0,2022.5.22 0:13
37847000,0.1008,0,2022.5.22 0:13
37846000,0.0489,0,2022.5.22 0:13
37845000,0.0786,0,2022.5.22 0:13
37870000,0.0335,1,2022.5.22 0:13
37872000,0.4678,1,2022.5.22 0:13
37874000,0.0308,1,2022.5.22 0:13
37878000,0.7641,1,2022.5.22 0:13
37881000,0.5178,1,2022.5.22 0:13
37846000,0.0575,0,2022.5.22 0:13
37844000,0.0001,0,2022.5.22 0:13
37843000,0.4204,0,2022.5.22 0:13
37842000,0.0533,0,2022.5.22 0:13
37841000,0.0127,0,2022.5.22 0:13
37866000,0.3597,1,2022.5.22 0:13
37868000,0.0541,1,2022.5.22 0:13
37870000,0.0844,1,2022.5.22 0:13
37871000,0.162,1,2022.5.22 0:13
37872000,1.1185,1,2022.5.22 0:13
37841000,0.0127,0,2022.5.22 0:13
37840000,0.0001,0,2022.5.22 0:13
37838000,0.0066,0,2022.5.22 0:13
37833000,0.3636,0,2022.5.22 0:13
37832000,0.1141,0,2022.5.22 0:13
37843000,0.0383,1,2022.5.22 0:13
37861000,0.5235,1,2022.5.22 0:13
37862000,0.1651,1,2022.5.22 0:13
37863000,0.762,1,2022.5.22 0:13
37864000,0.1569,1,2022.5.22 0:13
37833000,0.506,0,2022.5.22 0:13
37832000,0.063,0,2022.5.22 0:13
37830000,0.0004,0,2022.5.22 0:13
37829000,0.0037,0,2022.5.22 0:13
37828000,0.0006,0,2022.5.22 0:13
37836000,0.0393,1,2022.5.22 0:13
37841000,0.0307,1,2022.5.22 0:13
37842000,0.613,1,2022.5.22 0:13
37845000,0.0745,1,2022.5.22 0:13
37853000,9.2412,1,2022.5.22 0:13
37833000,0.4099,0,2022.5.22 0:13
37832000,0.063,0,2022.5.22 0:13
37830000,0.0004,0,2022.5.22 0:13
37829000,0.0037,0,2022.5.22 0:13
37828000,0.0006,0,2022.5.22 0:13
37841000,0.1135,1,2022.5.22 0:13
37842000,0.613,1,2022.5.22 0:13
37850000,0.0733,1,2022.5.22 0:13
37852000,0.1598,1,2022.5.22 0:13
37853000,9.0804,1,2022.5.22 0:13
37830000,0.0004,0,2022.5.22 0:13
37829000,0.0037,0,2022.5.22 0:13
37828000,0.0006,0,2022.5.22 0:13
37826000,0.0633,0,2022.5.22 0:13
37825000,0.0003,0,2022.5.22 0:13
37841000,0.0307,1,2022.5.22 0:13
37842000,0.613,1,2022.5.22 0:13
37850000,0.0733,1,2022.5.22 0:13
37851000,0.6,1,2022.5.22 0:13
37854000,6.8186,1,2022.5.22 0:13
37835000,0.0383,0,2022.5.22 0:13
37825000,0.0833,0,2022.5.22 0:13
37824000,0.4545,0,2022.5.22 0:13
37823000,0.0003,0,2022.5.22 0:13
37822000,0.063,0,2022.5.22 0:13
37847000,0.0304,1,2022.5.22 0:13
37857000,0.1625,1,2022.5.22 0:13
37859000,0.7153,1,2022.5.22 0:13
37860000,1.9836,1,2022.5.22 0:13
37861000,0.087,1,2022.5.22 0:13
37835000,0.0853,0,2022.5.22 0:13
37833000,0.0313,0,2022.5.22 0:13
37832000,0.4212,0,2022.5.22 0:13
37830000,0.6283,0,2022.5.22 0:13
37829000,0.1083,0,2022.5.22 0:13
37859000,0.1153,1,2022.5.22 0:13
37861000,0.087,1,2022.5.22 0:13
37862000,0.055,1,2022.5.22 0:13
37863000,0.7625,1,2022.5.22 0:13
37864000,0.3591,1,2022.5.22 0:13
37840000,0.0311,0,2022.5.22 0:14
37838000,0.0566,0,2022.5.22 0:14
37837000,0.1711,0,2022.5.22 0:14
37835000,0.0853,0,2022.5.22 0:14
37833000,0.0313,0,2022.5.22 0:14
37859000,0.0304,1,2022.5.22 0:14
37861000,0.087,1,2022.5.22 0:14
37862000,0.055,1,2022.5.22 0:14
37864000,0.3047,1,2022.5.22 0:14
37867000,0.6,1,2022.5.22 0:14
37847000,0.0001,0,2022.5.22 0:14
37840000,0.4509,0,2022.5.22 0:14
37838000,0.0566,0,2022.5.22 0:14
37837000,0.1711,0,2022.5.22 0:14
37835000,0.0853,0,2022.5.22 0:14
37859000,0.0304,1,2022.5.22 0:14
37861000,0.087,1,2022.5.22 0:14
37862000,0.055,1,2022.5.22 0:14
37864000,0.3047,1,2022.5.22 0:14
37868000,0.1274,1,2022.5.22 0:14
37840000,0.4509,0,2022.5.22 0:14
37838000,0.0566,0,2022.5.22 0:14
37837000,0.1711,0,2022.5.22 0:14
37835000,0.0853,0,2022.5.22 0:14
37833000,0.0313,0,2022.5.22 0:14
37858000,0.0073,1,2022.5.22 0:14
37859000,0.0304,1,2022.5.22 0:14
37861000,0.087,1,2022.5.22 0:14
37862000,0.055,1,2022.5.22 0:14
37864000,0.3047,1,2022.5.22 0:14
37847000,0.0501,0,2022.5.22 0:14
37842000,0.0318,0,2022.5.22 0:14
37840000,0.301,0,2022.5.22 0:14
37838000,0.0566,0,2022.5.22 0:14
37837000,0.1711,0,2022.5.22 0:14
37859000,0.0927,1,2022.5.22 0:14
37860000,0.6,1,2022.5.22 0:14
37861000,0.087,1,2022.5.22 0:14
37862000,0.055,1,2022.5.22 0:14
37863000,0.361,1,2022.5.22 0:14
37842000,0.0318,0,2022.5.22 0:14
37840000,0.301,0,2022.5.22 0:14
37838000,0.0566,0,2022.5.22 0:14
37837000,0.1711,0,2022.5.22 0:14
37836000,0.5274,0,2022.5.22 0:14
37859000,0.0927,1,2022.5.22 0:14
37861000,0.087,1,2022.5.22 0:14
37862000,0.055,1,2022.5.22 0:14
37863000,0.361,1,2022.5.22 0:14
37864000,0.3047,1,2022.5.22 0:14
37842000,0.0318,0,2022.5.22 0:14
37840000,0.301,0,2022.5.22 0:14
37838000,0.0566,0,2022.5.22 0:14
37837000,0.1711,0,2022.5.22 0:14
37836000,0.5274,0,2022.5.22 0:14
37859000,0.0907,1,2022.5.22 0:14
37861000,0.087,1,2022.5.22 0:14
37862000,0.055,1,2022.5.22 0:14
37864000,0.3047,1,2022.5.22 0:14
37868000,0.1274,1,2022.5.22 0:14
37842000,0.03,0,2022.5.22 0:14
37840000,0.301,0,2022.5.22 0:14
37838000,0.0566,0,2022.5.22 0:14
37837000,0.1711,0,2022.5.22 0:14
37836000,0.5274,0,2022.5.22 0:14
37859000,0.0907,1,2022.5.22 0:14
37861000,0.087,1,2022.5.22 0:14
37862000,0.055,1,2022.5.22 0:14
37864000,0.3047,1,2022.5.22 0:14
37867000,0.7623,1,2022.5.22 0:14
37842000,0.03,0,2022.5.22 0:14
37840000,0.301,0,2022.5.22 0:14
37838000,0.0566,0,2022.5.22 0:14
37837000,0.1711,0,2022.5.22 0:14
37836000,0.5274,0,2022.5.22 0:14
37859000,0.0907,1,2022.5.22 0:14
37861000,0.087,1,2022.5.22 0:14
37862000,0.055,1,2022.5.22 0:14
37864000,0.3047,1,2022.5.22 0:14
37868000,0.7274,1,2022.5.22 0:14
37842000,0.03,0,2022.5.22 0:14
37840000,0.301,0,2022.5.22 0:14
37838000,0.0566,0,2022.5.22 0:14
37837000,0.1711,0,2022.5.22 0:14
37836000,0.5274,0,2022.5.22 0:14
37857000,0.0486,1,2022.5.22 0:14
37859000,0.0907,1,2022.5.22 0:14
37860000,0.7616,1,2022.5.22 0:14
37861000,0.087,1,2022.5.22 0:14
37862000,0.4631,1,2022.5.22 0:14
37840000,0.1322,0,2022.5.22 0:14
37836000,0.5274,0,2022.5.22 0:14
37833000,0.0313,0,2022.5.22 0:14
37832000,0.4212,0,2022.5.22 0:14
37830000,0.1006,0,2022.5.22 0:14
37845000,0.0312,1,2022.5.22 0:14
37848000,0.0498,1,2022.5.22 0:14
37855000,0.1025,1,2022.5.22 0:14
37857000,0.2102,1,2022.5.22 0:14
37859000,0.0907,1,2022.5.22 0:14
37836000,0.5274,0,2022.5.22 0:14
37833000,0.0313,0,2022.5.22 0:14
37832000,0.4212,0,2022.5.22 0:14
37830000,0.1006,0,2022.5.22 0:14
37829000,0.1083,0,2022.5.22 0:14
37855000,0.1025,1,2022.5.22 0:14
37856000,1.9055,1,2022.5.22 0:14
37857000,0.0486,1,2022.5.22 0:14
37859000,0.0907,1,2022.5.22 0:14
37861000,0.0322,1,2022.5.22 0:14
37840000,0.0301,0,2022.5.22 0:15
37839000,0.0527,0,2022.5.22 0:15
37838000,0.2398,0,2022.5.22 0:15
37836000,0.5274,0,2022.5.22 0:15
37833000,0.0313,0,2022.5.22 0:15
37855000,0.0317,1,2022.5.22 0:15
37857000,0.0486,1,2022.5.22 0:15
37859000,0.0138,1,2022.5.22 0:15
37862000,0.4081,1,2022.5.22 0:15
37864000,0.3047,1,2022.5.22 0:15
37841000,0.3962,0,2022.5.22 0:15
37840000,0.0301,0,2022.5.22 0:15
37839000,0.0527,0,2022.5.22 0:15
37838000,0.2398,0,2022.5.22 0:15
37836000,0.5274,0,2022.5.22 0:15
37855000,0.0316,1,2022.5.22 0:15
37859000,0.0138,1,2022.5.22 0:15
37864000,0.3047,1,2022.5.22 0:15
37868000,0.1274,1,2022.5.22 0:15
37870000,0.3641,1,2022.5.22 0:15
37866000,0.2092,0,2022.5.22 0:15
37847000,0.5389,0,2022.5.22 0:15
37845000,0.6906,0,2022.5.22 0:15
37843000,0.3224,0,2022.5.22 0:15
37842000,0.3971,0,2022.5.22 0:15
37868000,0.0541,1,2022.5.22 0:15
37871000,0.0177,1,2022.5.22 0:15
37872000,0.0478,1,2022.5.22 0:15
37875000,0.0761,1,2022.5.22 0:15
37876000,0.048,1,2022.5.22 0:15
37857000,0.0484,0,2022.5.22 0:15
37855000,0.3525,0,2022.5.22 0:15
37849000,0.2162,0,2022.5.22 0:15
37847000,0.4908,0,2022.5.22 0:15
37845000,0.1128,0,2022.5.22 0:15
37864000,0.0467,1,2022.5.22 0:15
37866000,0.131,1,2022.5.22 0:15
37871000,0.0177,1,2022.5.22 0:15
37872000,0.1021,1,2022.5.22 0:15
37874000,0.0563,1,2022.5.22 0:15
37858000,0.1022,0,2022.5.22 0:15
37857000,0.0979,0,2022.5.22 0:15
37856000,0.0307,0,2022.5.22 0:15
37855000,0.3525,0,2022.5.22 0:15
37849000,0.2162,0,2022.5.22 0:15
37870000,0.0132,1,2022.5.22 0:15
37871000,0.0177,1,2022.5.22 0:15
37872000,0.0478,1,2022.5.22 0:15
37873000,0.0804,1,2022.5.22 0:15
37874000,0.5837,1,2022.5.22 0:15
37862000,0.3838,0,2022.5.22 0:15
37860000,0.1396,0,2022.5.22 0:15
37858000,0.1006,0,2022.5.22 0:15
37857000,0.0979,0,2022.5.22 0:15
37856000,0.0307,0,2022.5.22 0:15
37872000,0.0011,1,2022.5.22 0:15
37874000,0.063,1,2022.5.22 0:15
37879000,0.0479,1,2022.5.22 0:15
37880000,0.0488,1,2022.5.22 0:15
37881000,0.1292,1,2022.5.22 0:15
37874000,0.0011,0,2022.5.22 0:15
37870000,0.4103,0,2022.5.22 0:15
37869000,0.0802,0,2022.5.22 0:15
37867000,0.0503,0,2022.5.22 0:15
37864000,0.1274,0,2022.5.22 0:15
37882000,0.0316,1,2022.5.22 0:15
37884000,0.1184,1,2022.5.22 0:15
37887000,0.0531,1,2022.5.22 0:15
37889000,0.0525,1,2022.5.22 0:15
37893000,0.0579,1,2022.5.22 0:15
37870000,0.4103,0,2022.5.22 0:15
37869000,0.0802,0,2022.5.22 0:15
37867000,0.0503,0,2022.5.22 0:15
37864000,0.1274,0,2022.5.22 0:15
37862000,0.3838,0,2022.5.22 0:15
37882000,0.0316,1,2022.5.22 0:15
37884000,0.1184,1,2022.5.22 0:15
37887000,0.0531,1,2022.5.22 0:15
37889000,0.0525,1,2022.5.22 0:15
37891000,0.6,1,2022.5.22 0:15
37870000,0.4103,0,2022.5.22 0:15
37869000,0.0802,0,2022.5.22 0:15
37867000,0.0503,0,2022.5.22 0:15
37864000,0.1274,0,2022.5.22 0:15
37862000,0.3838,0,2022.5.22 0:15
37876000,0.063,1,2022.5.22 0:15
37882000,0.0246,1,2022.5.22 0:15
37884000,0.0554,1,2022.5.22 0:15
37887000,0.0531,1,2022.5.22 0:15
37888000,0.007,1,2022.5.22 0:15
37863000,0.0309,0,2022.5.22 0:15
37861000,0.0306,0,2022.5.22 0:15
37859000,0.0485,0,2022.5.22 0:15
37857000,0.0571,0,2022.5.22 0:15
37855000,0.0003,0,2022.5.22 0:15
37871000,0.0086,1,2022.5.22 0:15
37872000,0.0478,1,2022.5.22 0:15
37880000,0.5531,1,2022.5.22 0:15
37881000,0.5178,1,2022.5.22 0:15
37882000,0.1642,1,2022.5.22 0:15
37864000,0.0507,0,2022.5.22 0:15
37862000,0.3838,0,2022.5.22 0:15
37861000,0.0003,0,2022.5.22 0:15
37860000,0.0562,0,2022.5.22 0:15
37859000,0.0003,0,2022.5.22 0:15
37870000,0.0782,1,2022.5.22 0:15
37879000,0.0509,1,2022.5.22 0:15
37880000,0.0018,1,2022.5.22 0:15
37881000,0.8163,1,2022.5.22 0:15
37882000,0.0324,1,2022.5.22 0:15
37862000,0.3832,0,2022.5.22 0:15
37861000,0.0003,0,2022.5.22 0:15
37860000,0.0562,0,2022.5.22 0:15
37859000,0.0003,0,2022.5.22 0:15
37858000,0.0526,0,2022.5.22 0:15
37879000,0.0509,1,2022.5.22 0:15
37880000,0.0018,1,2022.5.22 0:15
37881000,0.0535,1,2022.5.22 0:15
37882000,0.5598,1,2022.5.22 0:15
37884000,0.5257,1,2022.5.22 0:15
37870000,0.0003,0,2022.5.22 0:16
37863000,0.0003,0,2022.5.22 0:16
37862000,0.3832,0,2022.5.22 0:16
37861000,0.0003,0,2022.5.22 0:16
37860000,0.0562,0,2022.5.22 0:16
37879000,0.1139,1,2022.5.22 0:16
37880000,0.0018,1,2022.5.22 0:16
37881000,0.0535,1,2022.5.22 0:16
37882000,0.5598,1,2022.5.22 0:16
37884000,0.5257,1,2022.5.22 0:16
37870000,0.0003,0,2022.5.22 0:16
37863000,0.0003,0,2022.5.22 0:16
37862000,0.3832,0,2022.5.22 0:16
37861000,0.0003,0,2022.5.22 0:16
37860000,0.0562,0,2022.5.22 0:16
37879000,0.1139,1,2022.5.22 0:16
37880000,0.0018,1,2022.5.22 0:16
37881000,0.5809,1,2022.5.22 0:16
37882000,0.0324,1,2022.5.22 0:16
37884000,0.5257,1,2022.5.22 0:16
37863000,0.0309,0,2022.5.22 0:16
37861000,0.0306,0,2022.5.22 0:16
37859000,0.0485,0,2022.5.22 0:16
37857000,0.0571,0,2022.5.22 0:16
37855000,0.0003,0,2022.5.22 0:16
37871000,0.0086,1,2022.5.22 0:16
37872000,0.0478,1,2022.5.22 0:16
37880000,0.5531,1,2022.5.22 0:16
37881000,0.5178,1,2022.5.22 0:16
37882000,0.1642,1,2022.5.22 0:16
37870000,0.0006,0,2022.5.22 0:16
37863000,0.0003,0,2022.5.22 0:16
37862000,0.3832,0,2022.5.22 0:16
37861000,0.0003,0,2022.5.22 0:16
37860000,0.0562,0,2022.5.22 0:16
37879000,0.1139,1,2022.5.22 0:16
37880000,0.0018,1,2022.5.22 0:16
37881000,0.0535,1,2022.5.22 0:16
37882000,0.0324,1,2022.5.22 0:16
37884000,0.6888,1,2022.5.22 0:16
37870000,0.0006,0,2022.5.22 0:16
37863000,0.0003,0,2022.5.22 0:16
37862000,0.028,0,2022.5.22 0:16
37861000,0.0003,0,2022.5.22 0:16
37859000,0.0003,0,2022.5.22 0:16
37873000,0.0304,1,2022.5.22 0:16
37875000,0.1859,1,2022.5.22 0:16
37876000,0.4172,1,2022.5.22 0:16
37877000,0.1096,1,2022.5.22 0:16
37878000,1.1274,1,2022.5.22 0:16
37863000,0.0003,0,2022.5.22 0:16
37861000,0.0003,0,2022.5.22 0:16
37859000,0.0003,0,2022.5.22 0:16
37856000,0.0307,0,2022.5.22 0:16
37849000,0.1628,0,2022.5.22 0:16
37870000,0.1855,1,2022.5.22 0:16
37871000,0.1046,1,2022.5.22 0:16
37873000,0.6304,1,2022.5.22 0:16
37875000,9.2663,1,2022.5.22 0:16
37876000,0.4172,1,2022.5.22 0:16
37843000,0.5274,0,2022.5.22 0:16
37842000,0.4515,0,2022.5.22 0:16
37839000,0.0493,0,2022.5.22 0:16
37838000,0.1079,0,2022.5.22 0:16
37837000,0.0743,0,2022.5.22 0:16
37860000,0.0845,1,2022.5.22 0:16
37862000,0.0757,1,2022.5.22 0:16
37866000,0.587,1,2022.5.22 0:16
37868000,0.2369,1,2022.5.22 0:16
37869000,0.1637,1,2022.5.22 0:16
37863000,0.0003,0,2022.5.22 0:16
37845000,0.0476,0,2022.5.22 0:16
37843000,0.0317,0,2022.5.22 0:16
37842000,0.4515,0,2022.5.22 0:16
37839000,0.0493,0,2022.5.22 0:16
37866000,0.0516,1,2022.5.22 0:16
37867000,1.8673,1,2022.5.22 0:16
37868000,0.2369,1,2022.5.22 0:16
37870000,0.1344,1,2022.5.22 0:16
37871000,0.0486,1,2022.5.22 0:16
37863000,0.0003,0,2022.5.22 0:16
37855000,0.0502,0,2022.5.22 0:16
37854000,0.0512,0,2022.5.22 0:16
37852000,0.032,0,2022.5.22 0:16
37851000,0.0551,0,2022.5.22 0:16
37868000,0.2369,1,2022.5.22 0:16
37870000,1.5986,1,2022.5.22 0:16
37871000,0.0486,1,2022.5.22 0:16
37873000,0.0304,1,2022.5.22 0:16
37875000,0.0532,1,2022.5.22 0:16
37858000,0.061,0,2022.5.22 0:16
37855000,0.1023,0,2022.5.22 0:16
37854000,0.0512,0,2022.5.22 0:16
37852000,0.032,0,2022.5.22 0:16
37851000,0.0551,0,2022.5.22 0:16
37868000,0.0799,1,2022.5.22 0:16
37871000,0.0486,1,2022.5.22 0:16
37873000,0.0304,1,2022.5.22 0:16
37875000,0.0532,1,2022.5.22 0:16
37876000,4.6966,1,2022.5.22 0:16
37863000,0.0003,0,2022.5.22 0:16
37856000,0.08,0,2022.5.22 0:16
37855000,0.1023,0,2022.5.22 0:16
37854000,0.0512,0,2022.5.22 0:16
37852000,0.032,0,2022.5.22 0:16
37868000,0.0596,1,2022.5.22 0:16
37871000,0.0486,1,2022.5.22 0:16
37873000,0.0304,1,2022.5.22 0:16
37875000,0.0532,1,2022.5.22 0:16
37876000,4.6966,1,2022.5.22 0:16
37856000,0.0779,0,2022.5.22 0:16
37855000,0.1023,0,2022.5.22 0:16
37854000,0.0512,0,2022.5.22 0:16
37852000,0.032,0,2022.5.22 0:16
37851000,0.0551,0,2022.5.22 0:16
37871000,0.0486,1,2022.5.22 0:16
37873000,0.0934,1,2022.5.22 0:16
37875000,0.0532,1,2022.5.22 0:16
37879000,0.2387,1,2022.5.22 0:16
37881000,0.0535,1,2022.5.22 0:16
37863000,0.1038,0,2022.5.22 0:17
37862000,0.0309,0,2022.5.22 0:17
37860000,0.4175,0,2022.5.22 0:17
37858000,0.0536,0,2022.5.22 0:17
37856000,0.0779,0,2022.5.22 0:17
37879000,0.1453,1,2022.5.22 0:17
37880000,0.0511,1,2022.5.22 0:17
37881000,0.0535,1,2022.5.22 0:17
37884000,0.4703,1,2022.5.22 0:17
37885000,0.6091,1,2022.5.22 0:17
37890000,0.0536,0,2022.5.22 0:17
37889000,0.2386,0,2022.5.22 0:17
37888000,0.965,0,2022.5.22 0:17
37883000,0.055,0,2022.5.22 0:17
37881000,0.7748,0,2022.5.22 0:17
37893000,6.96,1,2022.5.22 0:17
37900000,0.5268,1,2022.5.22 0:17
37903000,0.02,1,2022.5.22 0:17
37905000,0.468,1,2022.5.22 0:17
37906000,0.0648,1,2022.5.22 0:17
37880000,0.0566,0,2022.5.22 0:17
37875000,0.0323,0,2022.5.22 0:17
37874000,0.0706,0,2022.5.22 0:17
37866000,0.0793,0,2022.5.22 0:17
37865000,0.3778,0,2022.5.22 0:17
37893000,6.4312,1,2022.5.22 0:17
37901000,0.0519,1,2022.5.22 0:17
37903000,0.5268,1,2022.5.22 0:17
37906000,0.0555,1,2022.5.22 0:17
37910000,0.4741,1,2022.5.22 0:17
37881000,0.5092,0,2022.5.22 0:17
37876000,0.3646,0,2022.5.22 0:17
37875000,0.0323,0,2022.5.22 0:17
37874000,0.0706,0,2022.5.22 0:17
37867000,0.6,0,2022.5.22 0:17
37901000,0.1064,1,2022.5.22 0:17
37902000,4.0413,1,2022.5.22 0:17
37903000,0.5268,1,2022.5.22 0:17
37906000,0.0555,1,2022.5.22 0:17
37910000,0.4741,1,2022.5.22 0:17
37884000,0.37,0,2022.5.22 0:17
37883000,0.495,0,2022.5.22 0:17
37879000,0.0481,0,2022.5.22 0:17
37876000,0.3646,0,2022.5.22 0:17
37875000,0.0323,0,2022.5.22 0:17
37903000,0.5268,1,2022.5.22 0:17
37905000,3.8051,1,2022.5.22 0:17
37906000,0.0555,1,2022.5.22 0:17
37910000,0.4741,1,2022.5.22 0:17
37923000,0.6,1,2022.5.22 0:17
37885000,0.3582,0,2022.5.22 0:17
37876000,0.3646,0,2022.5.22 0:17
37875000,0.0323,0,2022.5.22 0:17
37872000,0.0494,0,2022.5.22 0:17
37865000,0.3778,0,2022.5.22 0:17
37890000,0.0546,1,2022.5.22 0:17
37891000,0.1038,1,2022.5.22 0:17
37892000,0.0581,1,2022.5.22 0:17
37899000,8.1327,1,2022.5.22 0:17
37900000,0.5831,1,2022.5.22 0:17
37873000,0.3609,0,2022.5.22 0:17
37872000,0.1281,0,2022.5.22 0:17
37871000,0.0555,0,2022.5.22 0:17
37865000,0.3778,0,2022.5.22 0:17
37864000,0.0709,0,2022.5.22 0:17
37891000,6.9329,1,2022.5.22 0:17
37892000,0.0581,1,2022.5.22 0:17
37900000,0.4223,1,2022.5.22 0:17
37901000,0.1075,1,2022.5.22 0:17
37904000,0.5267,1,2022.5.22 0:17
37863000,0.0309,0,2022.5.22 0:17
37861000,0.0306,0,2022.5.22 0:17
37859000,0.0485,0,2022.5.22 0:17
37857000,0.0571,0,2022.5.22 0:17
37855000,0.0003,0,2022.5.22 0:17
37871000,0.0086,1,2022.5.22 0:17
37872000,0.0478,1,2022.5.22 0:17
37880000,0.5531,1,2022.5.22 0:17
37881000,0.5178,1,2022.5.22 0:17
37882000,0.1642,1,2022.5.22 0:17
37885000,0.2319,0,2022.5.22 0:17
37884000,0.0497,0,2022.5.22 0:17
37882000,0.0301,0,2022.5.22 0:17
37876000,0.522,0,2022.5.22 0:17
37875000,0.0765,0,2022.5.22 0:17
37899000,4.7184,1,2022.5.22 0:17
37900000,0.0507,1,2022.5.22 0:17
37901000,0.1075,1,2022.5.22 0:17
37910000,0.4741,1,2022.5.22 0:17
37923000,0.6,1,2022.5.22 0:17
37887000,0.0833,0,2022.5.22 0:17
37885000,0.2233,0,2022.5.22 0:17
37884000,0.0497,0,2022.5.22 0:17
37882000,0.0301,0,2022.5.22 0:17
37876000,0.522,0,2022.5.22 0:17
37899000,3.0996,1,2022.5.22 0:17
37900000,0.0507,1,2022.5.22 0:17
37901000,0.1075,1,2022.5.22 0:17
37909000,0.5268,1,2022.5.22 0:17
37910000,0.4741,1,2022.5.22 0:17
37887000,0.0542,0,2022.5.22 0:17
37885000,0.2233,0,2022.5.22 0:17
37884000,0.0497,0,2022.5.22 0:17
37882000,0.0301,0,2022.5.22 0:17
37876000,0.522,0,2022.5.22 0:17
37899000,3.0996,1,2022.5.22 0:17
37900000,0.0507,1,2022.5.22 0:17
37901000,0.1075,1,2022.5.22 0:17
37909000,0.5265,1,2022.5.22 0:17
37910000,0.4741,1,2022.5.22 0:17
37887000,0.0062,0,2022.5.22 0:17
37885000,0.2233,0,2022.5.22 0:17
37884000,0.0497,0,2022.5.22 0:17
37882000,0.0301,0,2022.5.22 0:17
37876000,0.522,0,2022.5.22 0:17
37899000,3.0996,1,2022.5.22 0:17
37900000,0.0507,1,2022.5.22 0:17
37901000,0.1075,1,2022.5.22 0:17
37909000,0.5265,1,2022.5.22 0:17
37910000,0.4741,1,2022.5.22 0:17
37887000,0.0062,0,2022.5.22 0:18
37885000,0.2233,0,2022.5.22 0:18
37884000,0.2896,0,2022.5.22 0:18
37882000,0.0301,0,2022.5.22 0:18
37876000,0.522,0,2022.5.22 0:18
37899000,3.0913,1,2022.5.22 0:18
37900000,0.0507,1,2022.5.22 0:18
37901000,0.1075,1,2022.5.22 0:18
37909000,0.5265,1,2022.5.22 0:18
37910000,0.4741,1,2022.5.22 0:18
37905000,0.0112,0,2022.5.22 0:18
37902000,0.4044,0,2022.5.22 0:18
37901000,0.03,0,2022.5.22 0:18
37891000,0.476,0,2022.5.22 0:18
37887000,0.4379,0,2022.5.22 0:18
37921000,0.5265,1,2022.5.22 0:18
37922000,0.6565,1,2022.5.22 0:18
37923000,0.0484,1,2022.5.22 0:18
37924000,3.7483,1,2022.5.22 0:18
37925000,0.0573,1,2022.5.22 0:18
37887000,0.0266,0,2022.5.22 0:18
37885000,0.1516,0,2022.5.22 0:18
37884000,0.3225,0,2022.5.22 0:18
37882000,0.0301,0,2022.5.22 0:18
37875000,0.0765,0,2022.5.22 0:18
37911000,0.5153,1,2022.5.22 0:18
37912000,0.6,1,2022.5.22 0:18
37913000,3.7483,1,2022.5.22 0:18
37914000,0.1086,1,2022.5.22 0:18
37916000,0.052,1,2022.5.22 0:18
37863000,0.0309,0,2022.5.22 0:18
37861000,0.0306,0,2022.5.22 0:18
37859000,0.0485,0,2022.5.22 0:18
37857000,0.0571,0,2022.5.22 0:18
37855000,0.0003,0,2022.5.22 0:18
